FileName, CommitSha
13AgentTeslaSpyware.json,12073e57b4d971336d69b5c38273d1a5fa3f7e12
17IdentifyDEV-0530AVHits.json,225fed7c6aeb3e8e1cb5ead23231033f044e919e
16DarkCometRAT.json,97e73f99c80ba3d4e117175e9e5e9ea76c6fce0f
14BumbleBeeMalware.json,b74c888d68525ecea8da6c1f3c2a2883e74321de
15CutwailMalware.json,605d75b9e41bbf34af901c6b53dbb6e5c67fd81a
